etichetta,velocita,torque,rep,file_path,num_samples,h_acc_mean,a_acc_mean,a_acc_max,a_acc_kurtosis,v_acc_mean,v_acc_skewness
1,900,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_50N_3.txt,123904,-0.00017102544187997404,-0.0002985918282406509,2.320630801,0.105404121437644,-0.00028466563289127387,0.04890972054554306
1,900,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_50N_4.txt,123904,-9.928700864425942e-05,6.652052588815767e-05,1.940882654,0.01927474577681032,-0.000437030380065512,0.08897640593236304
1,900,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_50N_5.txt,123904,0.00029253954045054307,0.00022913470093560565,2.037055697,-0.008411978944291132,0.0008610070932116194,0.07782878681610905
1,900,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_100N_1.txt,123904,-0.00011334514244849539,-0.00032922615612931646,2.346645786,-0.001926408953827785,-0.0003403620554251467,-0.007874616659166936
1,900,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_100N_2.txt,123904,8.023979441920832e-05,-0.00028796363076385913,2.360418425,0.013570747011975914,0.0006437270512340298,-0.020273494644946044
1,900,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_100N_3.txt,123904,-0.0003414461467895934,4.016331854174648e-05,2.232933228,0.03890347854508214,0.0001412649484084239,0.004371746686006656
1,900,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_100N_4.txt,123904,-0.00024168756325019126,-0.00042137235158990404,2.240584694,-0.020913688639143224,-0.00032414076903763495,0.0071977419865928895
1,900,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_100N_5.txt,123904,0.00024356384991358715,-0.00010121441307447137,2.686606309,0.06329938276904157,0.0002629134120490726,-0.010444020823177505
1,900,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_200N_1.txt,123904,7.818529039789917e-05,0.00022819130260835253,2.563711992,-0.09072450726431969,0.0008399269098322751,-0.05522273115368805
1,900,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_200N_3.txt,123904,-0.00018971722304410104,-0.00038348250042563055,2.429163904,-0.10250190792301161,0.00011238582615136195,-0.059539444249023285
1,900,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_200N_4.txt,123904,-0.00013125697300558805,-0.00020575019621600602,2.728865944,-0.11788696801749898,-0.0005412642292162783,-0.04864792324487147
1,900,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_200N_5.txt,123904,0.000341172813528129,0.00033111770362515626,2.617036825,-0.05317337806401046,8.586126564849983e-05,-0.07393840098463211
1,900,300,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_300N_1.txt,123904,-2.5168674947104432e-05,0.0004953811635504425,3.059880138,-0.12358518978324229,0.000829435931663282,-0.01735416341512097
1,900,300,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_300N_2.txt,123904,-0.00045844674395435656,-0.00038612363661451804,2.695317209,-0.1351841293393039,-0.001968419407243875,-0.011614847622110914
1,900,300,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_300N_3.txt,123904,6.679540874152725e-05,7.856524609243754e-05,3.339217507,-0.13187662995138183,5.671177257966811e-05,-0.006507689236556961
1,900,300,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_300N_5.txt,123904,-0.0009159223050983936,-0.0005710392598587971,2.865886044,-0.11557486975759002,-0.001736019987617229,-0.013730094852063796
1,900,400,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_400N_2.txt,123904,-1.3238134647917068e-05,-0.0004181906377384345,3.378534271,-0.1952083342820652,-0.00043019816349364697,0.06387589099933777
1,900,400,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_400N_3.txt,123904,0.0005896917028171438,-0.0009482913392284536,3.390658902,-0.2108551678731283,0.00010152624939982585,0.06784893271144893
1,900,400,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_400N_5.txt,123904,-0.00013817540524824152,0.0006305959279285569,3.097666609,-0.20643879824615974,0.00016345093054590798,0.06336381523967842
1,900,500,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_500N_1.txt,123904,-0.0003106065597972017,-0.0003230337365998287,3.653398475,-0.23323841885678576,-0.00026935466053256226,0.12025621776859939
1,900,500,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_500N_3.txt,123904,0.0006774266320594155,0.0009202895976527587,3.673527717,-0.2483242438621942,0.0009758612706754575,0.1133372335113929
1,900,500,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V900_500N_4.txt,123904,-0.0004994326970005519,0.0003659730982299979,3.334626627,-0.2587940512148603,0.00053555434442781,0.1133904547679026
1,1000,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_50N_1.txt,123904,0.00014952523786966373,0.0002951231994864374,2.607501921,0.13830807146155255,0.0002902247718357496,0.04682215120882214
1,1000,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_50N_2.txt,123904,-0.000307736061637709,-0.0001965024204957886,2.762767825,0.26879037043035314,-0.00018551923190586895,0.057488972281879
1,1000,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_50N_4.txt,123904,-0.00037142268160554614,-0.0004045536353504274,2.146177375,0.15935635421669048,-0.00010073750489394525,0.05167737252421553
1,1000,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_50N_5.txt,123904,-0.00011549676497397278,6.125250489681762e-05,3.471058153,0.5374616948720567,1.8656570326706694e-05,0.07939615898540253
1,1000,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_100N_1.txt,123904,-2.7147086273387525e-05,4.260684404982428e-05,2.455061174,0.04915257718141808,-0.00012981405649531511,0.04603342517571457
1,1000,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_100N_3.txt,123904,-4.531422797168529e-05,-0.00014274010131959261,2.355238971,0.06591234075052599,-0.00025779678699431344,0.052588387120181844
1,1000,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_100N_4.txt,123904,-0.00029659448246396544,-0.00024066164464827205,2.257771064,0.08530974147740622,-0.00018851665405189832,0.054062946557674324
1,1000,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_100N_5.txt,123904,0.000403231449257305,0.00042863642567926384,2.172545504,0.05814907886108056,-4.695215811507294e-05,0.04265534280021167
1,1000,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_200N_1.txt,123904,-0.000283791878960935,-0.00020705081370104192,2.872007217,-0.02672282659346692,-0.0005424050393676799,-0.07849182357138865
1,1000,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_200N_2.txt,123904,-0.0014058173779696672,-0.0008335776811787207,2.77089015,-0.042674536987699074,-0.0011956981662579083,-0.08258705620672095
1,1000,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_200N_4.txt,123904,-0.0008589859123813562,0.000962562974371898,3.201961977,-0.017470121448901033,-0.000445506218620195,-0.08371649340647656
1,1000,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_200N_5.txt,123904,1.738518867100072e-05,0.0005966202776326862,2.825392132,-0.02505048058321524,0.0006923053257248692,-0.08561085552071901
1,1000,300,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_300N_1.txt,123904,9.273702568412983e-05,-0.0004941508501134477,3.134040501,-0.027990948065076182,-0.0005716829100118359,-0.08092214274551734
1,1000,300,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_300N_3.txt,123904,-0.0004976945787773338,-0.00017127482097647692,3.18654133,-0.04309325647525686,-7.279884603620614e-05,-0.08246365425517642
1,1000,400,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_400N_1.txt,123904,0.0005485715858478145,-4.8256785093978774e-05,4.113310443,0.10734891249918954,0.0008746073373022598,-0.0880597310213626
1,1000,400,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_400N_2.txt,123904,0.0010226954373416769,-0.0003077541008544813,3.763226442,0.09910240312589469,0.0004699582590910267,-0.08788653011427053
1,1000,400,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_400N_4.txt,123904,-0.0001583720204177165,-0.0005263138070863728,3.947332487,0.07582999469273277,-0.0005947655893968157,-0.06905025663060148
1,1000,400,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_400N_5.txt,123904,0.00021326292022342055,0.0006152763879593325,4.204421747,0.11097649381904384,0.0011240070632881737,-0.07181874300889056
1,1000,500,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_500N_2.txt,123904,-0.00014277801394275156,0.0003221340402557964,4.092474913,0.18816148690104928,-0.00012291862360766428,-0.023796386726801518
1,1000,500,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_500N_3.txt,123904,-0.00041173581439343424,-0.00021387976566442516,3.876703569,0.1893885417069736,-0.0007541035737936773,-0.017901949339485614
1,1000,500,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_500N_4.txt,123904,7.297794417639937e-05,-5.1581006384452394e-05,3.725793116,0.14980326983444003,0.00022510037661009876,-0.020169050200161878
1,1000,500,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1000_500N_5.txt,123904,-0.00014421176301138657,0.00014433428309569614,3.972405753,0.16150303072204863,0.00040357731985672467,-0.025380302715188912
1,1200,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_50N_1.txt,62464,-0.0010532219379623768,0.0011291724316423236,2.52274722,-0.3628779667728086,0.0004266131089280885,-0.020137441441980673
1,1200,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_50N_3.txt,62464,0.0004832321656097066,-0.00039658473492126844,2.741696864,-0.36242724845581,0.00037885068364687454,-0.023138336533897377
1,1200,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_50N_4.txt,62464,0.0017094589084478357,-0.0005190410575719219,2.363479011,-0.38122799808436136,0.0013477519497956001,-0.022109763096021803
1,1200,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_50N_5.txt,62464,0.0017411102218790986,0.0008743264633252831,2.602440182,-0.35931817778833297,0.0016351039620028176,-0.03846723769348922
1,1200,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_100N_1.txt,62464,0.00222938292386468,-0.0001507241727857043,3.911664884,-0.262076917740544,0.0028734834674826303,0.05790522370497848
1,1200,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_100N_2.txt,62464,-0.0009295798357895663,-0.0007635579525258098,3.58041526,-0.2298145405419647,0.0012567780133314666,0.044381121309691664
1,1200,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_100N_4.txt,62464,-0.001679720138450283,0.0007598982085031028,3.253050228,-0.2046216856362797,-0.00013517125351618053,0.050950790852113265
1,1200,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_100N_5.txt,62464,0.004221636200614749,0.002243328983337439,3.255993099,-0.20765606875348697,0.007047703047875678,0.05621606042267498
1,1200,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_200N_1.txt,62464,-0.0012739767923917614,0.0021269012502109982,3.684592914,-0.11102297250488968,0.001049781777602501,0.08717636520721708
1,1200,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_200N_2.txt,62464,9.209207508710808e-05,0.0007652427177741525,3.737211457,-0.06531548952778188,0.000713766416633107,0.024490863037668963
1,1200,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_200N_3.txt,62464,0.0005011937946301038,-0.0008951429069107634,3.828322761,-0.032640415280271284,-0.0005614660504419699,0.021387359737975793
1,1200,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_200N_4.txt,62464,0.00016384922042979324,0.0013485252882525348,3.946626198,-0.0026345226652217946,0.0017879367806230262,-0.006405051841844585
1,1200,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_200N_5.txt,62464,0.0009512871123137854,-0.001955812917663137,4.178877622,-0.027550264199967422,-0.0005909688691200882,0.00949368206517633
1,1200,300,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_300N_1.txt,62464,-0.0007674048365936306,0.005790987413543453,4.751089569,-0.5236116768262651,0.0034935461702108443,-0.2632018280173081
1,1200,300,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_300N_2.txt,62464,0.0018763527083129512,-0.001568168362650428,4.534847366,-0.5421017398640937,-0.0009151121086024297,-0.2792584219218472
1,1200,300,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_300N_4.txt,62464,0.002265562379595115,0.005208217431886444,4.396179258,-0.5475165214397135,0.0023927802487209307,-0.2666992390678047
1,1200,300,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_300N_5.txt,62464,-9.568678369360267e-05,0.001388518642900191,4.522016446,-0.5612493893886921,0.0016712971463972528,-0.2810016557522905
1,1200,400,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_400N_1.txt,62464,-0.0021241175295814794,-0.0023767061183376154,5.189812862,-0.5286693866330703,-0.004862881689186717,-0.1725287925792925
1,1200,400,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_400N_2.txt,62464,-0.0012554411988190434,-0.002054435675874173,5.57709476,-0.5355115807031372,-0.0011532876120514375,-0.15774259595322093
1,1200,400,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_400N_3.txt,62464,-0.001069388198083637,0.017428536834153175,5.626888146,-0.5146033262973382,0.011274776137709063,-0.15751387539950187
1,1200,400,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_400N_5.txt,62464,0.0011524577536443186,0.005868039918065523,5.191814014,-0.5290937610281534,0.002690937551277647,-0.15178302356808204
1,1200,500,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_500N_1.txt,62464,-0.0035049723707107666,0.004440049934309421,6.781788663,-0.40595959036339613,-0.0009056630276278061,0.010436440082979434
1,1200,500,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_500N_3.txt,62464,0.0010332206599232407,0.001736222610257847,6.39438905,-0.4018423169769574,0.0027159203211874856,0.009085876188872997
1,1200,500,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V1200_500N_4.txt,62464,0.0011796285892750112,0.0060846564466923055,6.61757643,-0.3990960721108574,0.0033584270028113807,0.006155447126588302
1,2100,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_50N_1.txt,62464,7.181473939631458e-05,0.0012990904733258517,4.153215782,0.18958582860528184,0.0031129978160331947,-0.029596841333346037
1,2100,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_50N_2.txt,62464,-1.344540295584271e-05,0.000630080937945495,4.081292001,0.21861097941702923,-0.00034403878524262474,-0.010621607685037445
1,2100,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_50N_4.txt,62464,0.00023625380940476962,-0.0008644119864457848,4.09918466,0.24693234916527418,0.00019296537131672814,-0.014507394133285802
1,2100,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_100N_2.txt,62464,-0.0010272764814432227,0.00030045143218897756,4.701413897,-0.15885631315854631,-0.00037247670074165996,0.15451129724704826
1,2100,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_100N_3.txt,62464,0.001432360466307499,-0.0006357024709852746,4.834784836,-0.14033880578061497,0.0015925078566450146,0.13053237960726177
1,2100,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_100N_4.txt,62464,0.0032069074406176007,-0.0026435131556717542,5.205822083,-0.12834735113905538,0.0023739187400830014,0.08459022326548714
1,2100,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_200N_4.txt,62464,-0.000723861192923802,-0.0014126273504313372,6.052662804,-0.036244301447491356,-0.001579956668904651,0.10969719410782676
1,2100,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_200N_5.txt,62464,0.0012629424250118575,0.0021254671263469696,6.590266582,-0.03797617059252412,0.0009646185063837363,0.12739566129054403
1,2100,300,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_300N_1.txt,62464,-0.0003540689065712338,-0.003791983105748873,5.399227602,-0.12135686552754965,-0.0032623581261272496,0.24901848272251256
1,2100,300,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_300N_2.txt,62464,0.002508598471887206,0.005526754633949002,5.532833971,-0.11048506193907004,0.006740943570577957,0.2476097463423007
1,2100,300,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_300N_3.txt,62464,-0.0002948813281225527,0.001225441418185606,5.052675047,-0.11614405372634007,0.0009680987313886279,0.24382966184792076
1,2100,300,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_300N_4.txt,62464,0.00011260574987308055,0.005850295246782429,5.359793123,-0.1240988758425674,0.0026480289199725896,0.2358898106614006
1,2100,300,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2100_300N_5.txt,62464,0.0016608508943388848,0.005680970830067674,5.642544223,-0.11923874732895623,0.00915875289038119,0.2311302097267242
1,2700,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_50N_1.txt,62464,0.0030244352439611176,0.0012236153161824497,5.873853928,0.17871513616262114,0.004414385989791897,0.02523804276438856
1,2700,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_50N_2.txt,62464,0.00015809371344919723,0.0018646660658763541,5.85042867,0.15987541975062092,0.000825332329652195,0.04308255265398339
1,2700,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_50N_3.txt,62464,0.0025774679328136704,-0.0008882851265147916,5.946248569,0.20009103258422378,0.003806691204508382,0.033163221985343966
1,2700,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_50N_4.txt,62464,-0.0010718747031736836,-0.0015795998812758577,6.002280843,0.237444019308787,-0.003045166218876133,0.03402016653423081
1,2700,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_100N_1.txt,62464,0.0027214270919118273,0.0025099852588276374,6.290917686,0.4137222912484524,0.0026028805220962375,0.03026717080173391
1,2700,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_100N_2.txt,62464,0.002037024284807246,-0.0007251155633947805,6.452657907,0.36167200923675535,0.0006898813463290257,0.05630576140806048
1,2700,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_100N_3.txt,62464,0.004282537720816885,0.00021862354552354662,6.380969556,0.3660209179989966,0.007242861887602042,0.03137008695200998
1,2700,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_100N_4.txt,62464,-0.001690571790955972,0.00028080339176052646,6.687381343,0.3416416206769677,-0.0032278992655401396,0.033089107366958574
1,2700,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_100N_5.txt,62464,0.003299372888280989,0.0012011141086078058,6.612867835,0.36299203336625574,0.005089333618600351,0.045178793639038935
1,2700,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_200N_1.txt,62464,-0.00021477691227730848,-0.00043851537678831,10.31311683,-0.919378798040102,-0.00043823829603250274,0.00803688343362265
1,2700,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_200N_2.txt,62464,0.0032437383142654374,0.0014056640350831636,10.11559129,-0.9184738797007883,0.003382532000778701,0.0009741053771535756
1,2700,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_200N_3.txt,62464,-0.0002080740722590344,-0.001613466646166605,9.552325669,-0.9253690802779522,-0.00010301582432322149,0.009929381682690093
1,2700,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V2700_200N_4.txt,62464,0.0012256488090646852,0.0016796303769698916,9.774689044,-0.9197617884357214,0.0010301273810214644,-0.011482668029166601
1,3000,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_50N_2.txt,62464,-0.0011686418876748032,-0.0010314240932414666,5.442782101,-0.07266424362033108,-0.000776566735552725,-0.043165467207422537
1,3000,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_50N_3.txt,62464,0.0020240555281357013,0.0014025828404708,5.493164063,-0.029896304125784035,0.0020877936823850483,-0.05599062870920154
1,3000,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_50N_4.txt,62464,0.0010486342155953778,0.0010360769803977163,5.475389118,-0.09203493738322832,0.0026589750391783225,-0.05385079558416832
1,3000,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_50N_5.txt,62464,0.00021980156084942012,0.0012833245522595933,5.621826407,-0.06955372037214147,-8.808210865980563e-05,-0.06770672882362264
1,3000,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_100N_3.txt,62464,-7.439061576887846e-05,-0.0014284667654405779,7.633808839,-0.6724972328291399,-0.003135978108218271,-0.07103271857244646
1,3000,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_100N_5.txt,62464,0.00441221337380775,-0.0018316473316537065,8.001550069,-0.674184424703753,0.002913889962263893,-0.06716603391312552
1,3000,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_200N_1.txt,62464,-0.0014613941963827612,0.0015289552017051379,8.936441508,-0.8099645636213264,0.0008166394820978332,0.04636216090021689
1,3000,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_200N_2.txt,62464,-0.00032269563756850966,-0.001263216689543061,9.075462761,-0.8124307415887415,-0.003204212899650234,0.04896118392915078
1,3000,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_200N_3.txt,62464,-0.0014149708131931287,-0.0015166831875271724,9.08028907,-0.8237099160775769,-0.0010617214212024662,0.036949770634189145
1,3000,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_200N_4.txt,62464,0.0024920548660447876,0.0006356798560584899,8.905600214,-0.8565954855615856,0.0012198556015288087,0.046307210140858215
1,3000,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3000_200N_5.txt,62464,0.0012937198876406845,0.0026574435508019485,8.979172003,-0.8729147709394107,0.0030329989346914708,0.04162726040885764
1,3600,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3600_50N_1.txt,62464,0.002918002065681753,0.0021754088781042263,8.302546973,-0.37398105080503896,0.0023931371477929225,0.026179891200743495
1,3600,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3600_50N_2.txt,62464,0.00027413330423564105,-0.0004318064741012926,6.982610219,-0.40071402866352246,-0.0001234727583300329,0.03838680037490749
1,3600,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V3600_50N_4.txt,62464,0.0018899450770457733,0.0023632751217064337,6.615575277,-0.3972606010644113,0.0038222924138638765,0.04623191899490024
