etichetta,velocita,torque,rep,file_path,num_samples,h_acc_mean,h_acc_std,h_acc_rms,h_acc_max,h_acc_kurtosis,h_acc_skewness,a_acc_mean,a_acc_std,a_acc_rms,a_acc_max,a_acc_kurtosis,a_acc_skewness,v_acc_mean,v_acc_std,v_acc_rms,v_acc_max,v_acc_kurtosis,v_acc_skewness,tach_mean,tach_std
0,2700,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V2700_100N_5.txt,62464,0.004200165261252031,0.7077687629986665,0.7077812255668304,3.103116663,-0.02788994009997703,0.0633510440966481,0.0011243329759637658,1.593820060904212,1.593820457474852,6.871487389,0.2257318553172296,0.037672950993240174,0.0041467848340510345,1.0467644141701784,1.0467726279366962,4.884379049,0.13762720776694248,0.0930789509909743,0.0012327100409836066,0.0350883237977887
0,2700,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V2700_200N_1.txt,62464,-0.0011597325704081896,0.919199016039198,0.9191997476430597,3.639407274,-0.27478484546239423,0.11382102403256313,0.0016021990843577976,1.9148205600362151,1.914821230344836,8.367172432,0.059709009076342134,0.22890853230194352,-0.0036783935877824003,1.1877236994818343,1.1877293954812271,5.267460513,0.10357583457532771,0.12617083092609477,0.0012167008196721312,0.0348600123176619
0,2700,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V2700_200N_2.txt,62464,0.00721913297346627,0.9277288799514396,0.9277569674094833,3.474165754,-0.2849023644999429,0.1210016156081874,0.0017102501118057265,1.9191809394321266,1.9191817014642008,8.544333301,0.046579049121064475,0.22909294032719144,0.009519685429189512,1.1948832757650307,1.1949211970308509,5.42230785,0.13902714863724208,0.1426661962941631,0.0012167008196721312,0.0348600123176619
0,2700,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V2700_200N_3.txt,62464,-0.0019453075684851882,0.9397506359633078,0.9397526493790681,3.744730135,-0.3128639383546554,0.1296071367926942,0.003293752840281526,1.9157100020893958,1.9157128336243732,8.293247499,0.007801220220900795,0.2032336990722744,0.0019756374416798,1.1890694985437789,1.1890711398021796,5.393748458,0.12489611605419304,0.1338608252126325,0.0012167008196721312,0.0348600123176619
0,3000,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_50N_3.txt,62464,0.0028788932210260065,0.9236403833333334,0.9236448699312552,3.615588677,-0.2924880918875985,0.04769668865363203,-0.0019947000561889023,1.4717509545986964,1.4717523063309559,5.788746082,-0.31811009877760377,0.03193999753275865,0.0010393681115128423,1.09349235553759,1.0934928494988976,4.621319333,-0.0750364571566271,-0.06280805001445468,0.0013447745901639344,0.036646502854509655
0,3000,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_50N_4.txt,62464,-0.0030010835372536035,0.9282602404575754,0.9282650917258245,3.489176432,-0.2826003817388889,0.030065358145645094,-0.0015246452977924583,1.4912352242961102,1.491236003697857,6.768722313,-0.300686952760175,0.028281323948686994,-0.003302428945073451,1.1013535547333029,1.1013585059192215,4.810751249,-0.10629921569060263,-0.07973912640354693,0.0013447745901639344,0.036646502854509655
0,3000,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_50N_5.txt,62464,-0.004783808970849631,0.9248674618207987,0.9248798336882021,3.662853706,-0.30171631985097624,0.04277049863100346,0.0006154871921349884,1.4965842428284346,1.4965843693914629,6.100690468,-0.30761952119730207,0.029694680717081097,-0.006243863616701442,1.1015620448583578,1.1015797404207248,5.067424266,-0.10389601323041164,-0.06942360653059343,0.0013607838114754098,0.03686369594728446
0,3000,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_100N_1.txt,62464,-0.0005874886574869886,1.5257452129739373,1.5257453260802762,4.6416492,-0.8789214177914157,-0.006949251904527655,0.004799061043497073,2.8352967024575952,2.835300763932076,9.068988443,-0.692637960626941,-0.018917183324071118,0.0012594479847293164,1.5124907052872512,1.512491229657069,6.593001913,-0.40834333352519403,-0.0617448319850093,0.0013447745901639344,0.036646502854509655
0,3000,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_100N_2.txt,62464,0.0003809914917302083,1.5321620601753776,1.5321621075445557,5.437215169,-0.8566642484651115,-0.0061362335201798745,0.0024522491183613755,2.8546620959522038,2.854663149233543,9.203418816,-0.6872755632026926,-0.01684234035564781,0.004155886666030758,1.5168487432988405,1.5168544364708345,5.564020275,-0.4411966254040416,-0.04785803335670735,0.0013607838114754098,0.03686369594728446
0,3000,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_100N_3.txt,62464,0.0006377927377282548,1.5297280345146473,1.5297281674727776,5.114671661,-0.8747707738886445,-0.010263876360603356,0.00033063960998940185,2.835364395955566,2.8353644152339617,9.257685368,-0.7092641840507228,-0.014362267973478218,0.0019845154896701764,1.5115054646001151,1.5115067673741123,5.955175492,-0.41700695820804556,-0.05505029437087887,0.0013607838114754098,0.03686369594728446
0,3000,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_100N_4.txt,62464,-0.0019657795362707296,1.5315488177924217,1.5315500793544263,4.636686992,-0.8594455701713213,-0.0015964800840402083,0.0031338906145124885,2.8505228502802282,2.850524572993557,9.18776274,-0.7225940490319478,-0.013425418884987253,0.00033143357904718277,1.5200796464058974,1.5200796825382858,5.861182556,-0.4083029310053976,-0.04747414426239791,0.0013607838114754098,0.03686369594728446
0,3000,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_100N_5.txt,62464,0.0022201081791577582,1.5316337540973948,1.5316353631236144,4.710251723,-0.8803156700013361,-0.010259838191223176,0.007287174524044587,2.845591006469222,2.8456003371891603,8.731029073,-0.6981472636051405,-0.015531244316493172,0.005907053438696127,1.516232444853626,1.516243951383527,5.81936775,-0.4196794530836683,-0.05324416238614894,0.0013447745901639344,0.036646502854509655
0,3000,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_200N_1.txt,62464,0.003919891161959396,2.09844987077622,2.0984535319390454,6.057118982,-1.021101386656195,0.012543754869248792,-8.362195354842512e-05,4.611383689725632,4.611383690483824,12.65988033,-1.0458494738651707,-0.1305748059914435,0.0040531081279685886,2.0544189848708765,2.0544229830011584,6.566611588,-0.6177487559921793,-0.12394343799485107,0.0013607838114754098,0.03686369594728446
0,3000,200,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_200N_2.txt,62464,-0.0006320709935018239,2.104507383305612,2.104507478224199,5.663491846,-1.0253347207968115,0.013216710293575589,0.00015373563972447012,4.642309629360616,4.642309631906184,12.66470664,-1.0515678030456692,-0.1379314187837738,0.0026272633193495094,2.0622230746628354,2.0622247482232354,6.995002468,-0.6073224415213976,-0.11510165492923774,0.0013607838114754098,0.03686369594728446
0,3000,200,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_200N_3.txt,62464,0.0006742839988969774,2.1077032221647065,2.1077033300211863,5.825507932,-1.018962318208986,0.0041090440331108275,0.0008057863522473083,4.6626514458311235,4.662651515457992,12.12651428,-1.0638893917418788,-0.13811229746579304,0.0016370254161472428,2.060685378322644,2.0606860285557698,7.610656196,-0.6026874278925791,-0.1072269163033087,0.0013607838114754098,0.03686369594728446
0,3000,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3000_200N_4.txt,62464,0.0016374237227331275,2.109729302126587,2.1097299375531415,5.689047216,-1.0274430242501238,0.004510446632637234,0.0018693095309623956,4.692523982827233,4.69252435515543,13.68435278,-1.0597295658876276,-0.14174217174332174,0.0022834425304311414,2.059987545002024,2.059988810569916,6.647108102,-0.6237382505916349,-0.10518172323301331,0.0013607838114754098,0.03686369594728446
0,3600,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_50N_1.txt,62464,-0.0024955304126467017,1.0453802535103687,1.0453832321696397,4.617458437,-0.29134585800109347,0.03643301074969317,0.00044342832923272783,2.5684768263961093,2.568476864673403,9.156921446,-0.6173746725454996,-0.09761636078494741,-0.006236970687984204,1.719832197090876,1.7198435062393884,6.400677906,-0.3068486579865777,-0.009822513631792698,0.0016329405737704919,0.040376652645471064
0,3600,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_50N_2.txt,62464,-0.0018689309247885422,1.0498183026819459,1.0498199662555496,3.921632844,-0.2997871081487147,0.03315015004304403,-0.0013381585265800223,2.5487815904748827,2.548781941754122,9.347148664,-0.6061420522103931,-0.101622092416668,-0.004911519960216914,1.7327446033957874,1.73275156431196,6.813764808,-0.31520916685544,0.00046431193027023256,0.0016329405737704919,0.040376652645471064
0,3600,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_50N_3.txt,62464,-0.003817944418963071,1.0510735049527953,1.0510804391260167,4.170115401,-0.2605206870350756,0.029520852520604084,0.002314750530160315,2.5487792546067554,2.5487803057116913,8.027094194,-0.6173462272747727,-0.09582889327889411,-0.0007430840367746516,1.7402709799950442,1.7402711386409868,6.484187014,-0.3339831127100932,0.007056839861258737,0.0016169313524590165,0.04017856251112589
0,3600,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_50N_4.txt,62464,-0.0053379760652190215,1.0562721495169214,1.05628563742653,4.177186547,-0.30449333205573126,0.029141522214624734,-0.003152364594967184,2.5508721349322716,2.5508740827756404,9.224372062,-0.5930053113417229,-0.10169404496027853,-0.008098808237511478,1.751044472024491,1.7510632009446139,6.198834102,-0.3342484529424845,0.0015596216861204924,0.0016169313524590165,0.04017856251112589
0,3600,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_50N_5.txt,62464,-0.0014442925177682207,1.0598446524382228,1.0598456365352333,3.974728468,-0.31001174241402607,0.042259397464413165,-0.0007320298792712496,2.557923696411128,2.55792380115775,8.154108531,-0.5973309216832168,-0.10033798762426482,-0.004518474433576584,1.7559334436648346,1.7559392572614383,6.606859845,-0.3319062523923675,-0.011785839522709871,0.0016329405737704919,0.040376652645471064
0,3600,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_100N_1.txt,62464,0.003711668138593811,1.659529880947138,1.6595340316597287,5.665848895,-0.5755781789287289,0.06868849560417979,0.002314156906250374,4.846528318297674,4.846528870788192,13.91990022,-0.966192214577263,-0.13467923585655597,0.007927949241062944,3.3452899922843016,3.345299386431156,10.52166561,-0.632888947729445,-0.10481882221140393,0.0016329405737704919,0.040376652645471064
0,3600,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_100N_2.txt,62464,0.0013320144613151274,1.6882256137753056,1.6882261392566849,6.138995411,-0.5951667832683718,0.08852483454652083,-0.004108959921125793,4.842387228419642,4.8423889717280355,13.48941696,-0.9584579724689242,-0.1571522199594988,-0.0006490060606823553,3.3441004676298687,3.3441005306077707,10.26125698,-0.6563212036201196,-0.09401552872389962,0.0016329405737704919,0.04037665264547107
0,3600,100,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_100N_3.txt,62464,-0.0023689450195626687,1.6908179640888035,1.6908196236103696,5.58025081,-0.5664657826932875,0.10238132457338135,-0.0019944889889572377,4.802963176009467,4.802963590127378,14.18793696,-0.9481289949406362,-0.1677753117718327,-0.006735970167676126,3.3711941214424983,3.3712008509939837,11.32530521,-0.6761951951569412,-0.1262274139970842,0.0016329405737704919,0.040376652645471064
0,3600,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_0 (Healthy)/V3600_100N_4.txt,62464,0.0007032442470509726,1.6748471726770586,1.674847320318126,5.790152201,-0.5961555522083692,0.09749610796076331,0.0058868248464493825,4.786335624079977,4.7863392442496,14.36203724,-0.9564785081864557,-0.17075512599316045,0.007516215830391135,3.367196427457068,3.367204816250424,10.80725953,-0.6999702463785411,-0.12849019260916503,0.0016169313524590165,0.04017856251112589
1,100,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_50N_1.txt,246784,0.00017263540402977535,0.14770093277858012,0.14770103366816828,0.5613497602,-0.8749982463011841,-0.2824163018255661,-2.610405687295369e-05,0.14669525347455614,0.14669525579713222,0.5831594292,-0.8771717584830596,-0.2805631051891162,-8.445234466002007e-05,0.19835322328620383,0.19835324126473244,1.050431307,-0.7513603791448737,-0.3145901031759169,4.457339211618257e-05,0.006676181942465157
1,100,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_50N_3.txt,246784,-0.00013415066575893668,0.1524609407148272,0.15246099973452612,0.5779731564,-0.8655533706115319,-0.2879482052781415,5.4225804810826886e-05,0.15137097750370834,0.15137098721639525,0.6601449494,-0.8643965901041719,-0.2856142797363085,-0.00015648584440317763,0.20516449968375144,0.2051645593622435,1.120926009,-0.6968075564965415,-0.3308476609864968,4.457339211618257e-05,0.006676181942465157
1,100,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_50N_4.txt,246784,4.05221301052851e-05,0.15502842827374527,0.15502843356968685,0.6597255304,-0.8232662146169152,-0.29991554419031996,9.30255743292896e-05,0.15375748314386875,0.15375751128479728,0.6949885487,-0.82624784892502,-0.29498481396027804,-0.00012248282932700793,0.20991896370163224,0.20991899943456926,1.155028574,-0.5579378670450783,-0.3622017624305049,4.457339211618257e-05,0.006676181942465157
1,100,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_100N_1.txt,246784,-6.61315373816844e-05,0.17517376451273184,0.17517377699570866,0.72609506,-0.79353019407066,-0.31164087401971696,-0.00010345317352907188,0.17375487338732287,0.17375490418518755,0.7885718645,-0.7934442277436209,-0.31272212120061765,-6.159860355549466e-05,0.2375177619047993,0.237517769892387,1.169730033,-0.6359824515033932,-0.3606476875429147,4.457339211618257e-05,0.006676181942465157
1,100,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_100N_2.txt,246784,4.422542784439466e-05,0.17110841558924278,0.17110842130459125,0.7455717257,-0.778176629920857,-0.31167447002692344,8.157577400999671e-06,0.16964788755895013,0.16964788775508008,0.7505499638,-0.7834220971338866,-0.3162714175808688,8.520773886321461e-07,0.23123819862730335,0.23123819862887324,1.177683281,-0.6260647628158247,-0.3606465159104022,4.457339211618257e-05,0.006676181942465157
1,100,100,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_100N_4.txt,246784,5.0310961006228436e-05,0.175912029112947,0.17591203630743155,0.7372600276,-0.756360144354455,-0.3285234016606036,-5.153745803393451e-05,0.17412499043991245,0.1741249980669323,0.8769757263,-0.765100703744261,-0.3158535061913235,6.895527858119023e-05,0.2382571567958323,0.23825716677419018,1.398205169,-0.5618218151969634,-0.38075051236079505,4.457339211618257e-05,0.006676181942465157
1,100,100,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_100N_5.txt,246784,-3.213629975796237e-05,0.17366277024591317,0.17366277321932466,0.7000434689,-0.7971110686622636,-0.3102616619985009,2.3727188170191355e-05,0.17206448960446882,0.17206449124042367,0.6661484074,-0.796708379766411,-0.3115369155597281,0.00011125493956805631,0.23447129161301075,0.2344713180078431,1.195397335,-0.6117722928398743,-0.3647598437866089,4.457339211618257e-05,0.006676181942465157
1,100,200,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_200N_1.txt,246784,0.00013772276195570532,0.18215575590110142,0.1821558079652164,0.7805552909,-0.7344988665927557,-0.31549787538975205,-0.00015195693999741315,0.18001424524704626,0.18001430938338023,0.8329503676,-0.7404636806656799,-0.32220284281667794,-0.00018345348342352588,0.24749631489829607,0.2474963828895629,1.225161764,-0.5272879315899548,-0.3855846789998408,4.457339211618257e-05,0.006676181942465157
1,100,200,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_200N_4.txt,246784,-6.39986348942318e-05,0.1729683828300448,0.1729683946698535,0.7073627255,-0.7671232355548416,-0.3001040800625109,-0.00015264762961813414,0.17081546402267425,0.17081553222871845,0.6765073153,-0.7711697299310862,-0.3068370719181796,-8.648170481611046e-05,0.232746554235327,0.23274657030234253,1.265530525,-0.5543903668335677,-0.3688399853192976,4.457339211618257e-05,0.006676181942465157
1,100,200,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_200N_5.txt,246784,-0.0002409983706448684,0.17509190499512234,0.1750920708514112,0.868758535,-0.7032825392655973,-0.3142732967196296,-0.000247517268622871,0.17276928224720645,0.1727694595494619,0.8311846447,-0.7168166715001241,-0.31812663364067467,-0.00027128239841913733,0.23603448916213032,0.23603464505908345,1.37518895,-0.47537564553247336,-0.38386354813190243,4.457339211618257e-05,0.006676181942465157
1,100,300,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_300N_1.txt,246784,-0.00017288976394041114,0.17315060271355445,0.17315068902819197,0.7675294954,-0.6710000558757354,-0.3139231934448759,-0.00013606488033254707,0.17009318873764834,0.17009324315972374,0.7709146351,-0.687466881262111,-0.32478498607608297,-8.016803118669775e-05,0.23171182392487394,0.231711837793206,1.340724874,-0.5169862971548977,-0.3781518171980962,4.457339211618257e-05,0.006676181942465157
1,100,300,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_300N_2.txt,246784,-6.988359595540202e-06,0.17136947050152412,0.171369470644015,0.7860137195,-0.6902925951370382,-0.31167785505394957,-1.792119864841406e-05,0.16817609554402013,0.16817609649888043,0.7092320471,-0.7072887938303922,-0.3205564989856178,-6.376224530468512e-05,0.2289875615906983,0.22898757046808846,1.109960166,-0.533322183327186,-0.37423854662021633,4.457339211618257e-05,0.006676181942465157
1,100,300,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_300N_3.txt,246784,1.521584346178884e-05,0.17125440434944744,0.1712544050254064,0.7582253557,-0.679893568954443,-0.3121561099042421,-9.017743421384203e-05,0.1680700959556467,0.16807012014784167,0.8032862223,-0.6920072931858128,-0.3222558393631067,-0.0001711064181854359,0.22895301833924878,0.2289530822768253,1.178526808,-0.5132349761654793,-0.3777654179801707,4.457339211618257e-05,0.006676181942465157
1,100,300,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_300N_4.txt,246784,-3.14275105314902e-05,0.17329270093592436,0.1732927037856936,0.7665370538,-0.6636991853378369,-0.3189382806443766,0.00019842918270915533,0.17022915892639096,0.1702292745767514,0.8092896803,-0.6717115216219187,-0.331106594205279,0.00020645517843343808,0.23179671849386518,0.23179681043591793,1.229740907,-0.5166126341597344,-0.38124528956959497,4.457339211618257e-05,0.006676181942465157
1,100,300,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_300N_5.txt,246784,-0.00016566111986362822,0.177101087520975,0.1771011650010205,0.7705068201,-0.6573965767599197,-0.32482522170688094,-0.00017014334818367486,0.17391730924342683,0.17391739246904744,0.7592608637,-0.667443186267012,-0.3355479707319737,9.878238147067085e-06,0.23752001756856392,0.2375200177739773,1.316865128,-0.4822048490842774,-0.39042834331417076,4.457339211618257e-05,0.006676181942465157
1,100,400,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_400N_1.txt,246784,-9.420763139802379e-05,0.17839047574309624,0.17839050061851958,0.7577291349,-0.6569612999535597,-0.3097306705057841,0.00013359547442084473,0.174195251109203,0.17419530233834976,0.7013451513,-0.7024771863641144,-0.31731810099057295,-6.790934758059307e-05,0.23689363751697642,0.23689364725062612,1.367958724,-0.4060089889262315,-0.39880007016103647,4.457339211618257e-05,0.006676181942465157
1,100,400,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_400N_4.txt,246784,-1.5610452983130997e-05,0.18411900072015347,0.18411900138191636,0.7835326156,-0.6308823476501719,-0.3275507489809666,8.814877209663536e-06,0.18005978551362262,0.18005978572939002,0.7901021577,-0.6604015827305592,-0.33750682237189317,5.1093392641602296e-05,0.24476419433669958,0.24476419966945406,1.382539679,-0.3727776568137533,-0.4167310192906743,4.457339211618257e-05,0.006676181942465157
1,100,500,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_500N_1.txt,246784,-0.00010064504553711905,0.17688413590749943,0.17688416454043568,0.737508138,-0.6931119908297605,-0.2797438991636378,-0.00020133503939087668,0.17293967558842355,0.17293979278473554,0.7320687304,-0.7244786047549181,-0.295483786810309,-0.00012628519403502775,0.23375813938988643,0.2337581735019587,1.147918852,-0.5639793389827346,-0.3525003466584606,4.457339211618257e-05,0.006676181942465157
1,100,500,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_500N_2.txt,246784,0.00010211590876907451,0.18113749623290287,0.18113752501672237,0.8023890053,-0.6673537488255503,-0.2891720777608873,-7.697419812499841e-05,0.1770204379659711,0.17702045470140285,0.7742106512,-0.7076876054140064,-0.30240450107331623,-7.770457530768734e-05,0.23995981592879786,0.23995982851007283,1.16515089,-0.5435578685471376,-0.36205602942982656,4.0521265560165973e-05,0.006365502618584283
1,100,500,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_500N_3.txt,246784,2.3133671959563503e-05,0.18434404715472033,0.1843440486062638,0.8361320185,-0.6763414639692789,-0.289769873610281,-2.6234753994468355e-07,0.18027486367215056,0.1802748636723414,0.8293012069,-0.7077545108052332,-0.3023515365664037,-1.1059427420796168e-05,0.24533525314323007,0.24533525339250314,1.309634903,-0.5240020122095714,-0.36782858319013506,4.457339211618257e-05,0.006676181942465157
1,100,500,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V100_500N_5.txt,246784,-5.592095190964684e-05,0.1791783099988716,0.17917831872524254,0.823106223,-0.6383146389913148,-0.29656750273897625,-0.0002562610735727251,0.1750896642715362,0.17508985180317302,0.818942299,-0.6741747826123672,-0.31022198148162217,-0.00010594910970673833,0.23741639869896541,0.23741642233931484,1.231909975,-0.5171090868411632,-0.36891134228755673,4.457339211618257e-05,0.006676181942465157
1,200,50,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_50N_1.txt,246784,-0.0003982907513700147,0.16020517267189457,0.16020566777225512,0.6538949362,-0.8149873058527075,-0.2556041288998015,-0.0006023108299370942,0.16144325558992817,0.16144437913352924,0.6787438977,-0.7480813187132678,-0.24534719636585842,-0.0006620148166498987,0.21061609218207522,0.21061713261191709,0.9290840172,-0.8120196227552068,-0.25838220414729773,9.319891078838174e-05,0.009653508416705796
1,200,50,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_50N_2.txt,246784,-0.0007787778246239013,0.15323203233411306,0.15323401132954392,0.5159455586,-0.8763883449365846,-0.23936855232988255,-0.0006501587275965833,0.1546780780077506,0.1546794444085666,0.552553565,-0.8049788440464529,-0.2257594694746046,-0.0007869689145712899,0.20081966129031542,0.2008212032650674,0.7764057487,-0.9033899822991485,-0.2358575779437344,8.509465767634854e-05,0.009224284068456665
1,200,50,3,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_50N_3.txt,246784,-0.00016760853048934855,0.15390030539685173,0.1539003966657127,0.5715222863,-0.8738246492653605,-0.24230093377609516,-0.0002180203426528207,0.1552757592499591,0.15527591230941482,0.5765673969,-0.8075403394053895,-0.22619620543642951,6.498103337869473e-05,0.2017084488837947,0.2017084593507201,0.7820694256,-0.8976895940277076,-0.2384723411227189,8.509465767634854e-05,0.009224284068456665
1,200,50,4,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_50N_4.txt,246784,0.00012173680157077525,0.15844591097626692,0.15844595774253115,0.5475796335,-0.8746123070735337,-0.24895972774118547,2.7685297075926342e-05,0.15970887548397383,0.15970887788357643,0.5848074373,-0.8092887720912709,-0.2330949508732385,-3.023678418421782e-05,0.20790389821675048,0.20790390041551424,0.8043626219,-0.8917005221641618,-0.2451239680138705,9.319891078838174e-05,0.009653508416705796
1,200,50,5,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_50N_5.txt,246784,-6.3045539713714e-05,0.16264841939658492,0.16264843161539388,0.5521696757,-0.8841197566121397,-0.24789628674789826,2.2348194170367678e-05,0.16388848595212716,0.16388848747585158,0.5956372047,-0.8163028022594476,-0.23509320091181574,0.0001297906746745019,0.21385387537813472,0.2138539147639481,0.8458159165,-0.8982538465942675,-0.24928152166157852,9.319891078838174e-05,0.009653508416705796
1,200,100,1,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_100N_1.txt,246784,0.00015017734385825536,0.16259118617052062,0.16259125552615522,0.5979460429,-0.8316630691383913,-0.24225654478291406,-0.0001015499613256131,0.16490727160080687,0.16490730286805652,0.6515517644,-0.7531605565948314,-0.22311589098537177,9.038075243595133e-05,0.21278134963151987,0.21278136882652934,0.8084597498,-0.8606842893336086,-0.2432155599966217,8.509465767634854e-05,0.009224284068456665
1,200,100,2,../B - PHM America 2023 - Dataset/Data_Challenge_PHM2023_training_data/Pitting_degradation_level_1/V200_100N_2.txt,246784,-5.498846683042654e-05,0.16918918296771557,0.16918919190366333,0.6634471862,-0.8354680278212494,-0.24920629582832823,-0.0001384469959236061,0.17132715775651214,0.17132721369500956,0.6825107733,-0.7566246831767303,-0.2318897280479083,-0.00010645840305345653,0.22195135955540898,0.22195138508665813,0.9305300623,-0.8539457457186486,-0.25210006003342245,8.914678423236514e-05,0.00944133661529056
